0	0	0	0	0	0
0	0	64	15	6	57
0	0	128	30	11	114
0	0	192	45	17	170
0	0	256	60	22	227
0	0	320	76	27	283
0	0	384	90	32	340
0	0	448	105	38	397
0	0	512	121	43	453
0	0	576	135	49	510
0	0	640	150	54	567
0	0	704	166	60	624
0	0	768	180	65	681
0	0	832	195	71	737
0	0	896	211	76	793
0	0	960	226	81	850
0	0	1023	240	86	906
0	64	0	29	62	19
0	64	64	32	62	59
0	64	128	41	62	115
0	64	192	52	63	171
0	64	256	66	64	228
0	64	320	79	66	283
0	64	384	93	68	340
0	64	448	108	71	397
0	64	512	123	73	454
0	64	576	137	77	510
0	64	640	152	79	567
0	64	704	167	82	624
0	64	768	181	86	681
0	64	832	197	90	737
0	64	896	212	94	793
0	64	960	227	99	850
0	64	1023	241	103	906
0	128	0	59	123	38
0	128	64	60	123	67
0	128	128	65	124	118
0	128	192	72	124	173
0	128	256	81	125	229
0	128	320	92	125	285
0	128	384	105	126	341
0	128	448	118	127	398
0	128	512	131	128	454
0	128	576	145	129	511
0	128	640	159	131	568
0	128	704	173	133	624
0	128	768	187	135	681
0	128	832	202	138	738
0	128	896	216	140	794
0	128	960	230	143	850
0	128	1023	245	146	906
0	192	0	88	184	57
0	192	64	89	184	78
0	192	128	92	184	125
0	192	192	97	184	177
0	192	256	104	185	231
0	192	320	113	185	287
0	192	384	123	186	343
0	192	448	133	187	399
0	192	512	145	187	456
0	192	576	157	188	512
0	192	640	170	190	569
0	192	704	183	191	625
0	192	768	196	192	682
0	192	832	210	194	739
0	192	896	224	196	794
0	192	960	238	197	851
0	192	1023	252	199	907
0	256	0	118	246	77
0	256	64	119	246	92
0	256	128	121	246	133
0	256	192	124	246	182
0	256	256	129	246	236
0	256	320	136	246	290
0	256	384	144	247	346
0	256	448	153	247	401
0	256	512	163	248	458
0	256	576	174	249	514
0	256	640	185	250	570
0	256	704	197	251	627
0	256	768	210	252	683
0	256	832	223	253	740
0	256	896	235	254	795
0	256	960	248	255	852
0	256	1023	262	257	908
0	320	0	147	307	95
0	320	64	147	307	108
0	320	128	149	307	144
0	320	192	152	307	190
0	320	256	156	308	241
0	320	320	162	308	295
0	320	384	168	308	349
0	320	448	176	309	404
0	320	512	184	309	460
0	320	576	193	310	516
0	320	640	204	310	572
0	320	704	215	311	628
0	320	768	226	312	685
0	320	832	237	313	741
0	320	896	249	314	797
0	320	960	262	315	853
0	320	1023	275	316	909
0	384	0	177	369	115
0	384	64	177	369	126
0	384	128	179	369	156
0	384	192	180	369	199
0	384	256	183	369	248
0	384	320	188	369	300
0	384	384	194	370	354
0	384	448	200	370	408
0	384	512	208	370	463
0	384	576	216	371	519
0	384	640	225	371	575
0	384	704	234	372	631
0	384	768	244	373	687
0	384	832	255	373	742
0	384	896	267	374	798
0	384	960	278	375	855
0	384	1023	289	376	910
0	448	0	206	430	133
0	448	64	206	430	142
0	448	128	207	431	170
0	448	192	209	431	210
0	448	256	212	431	257
0	448	320	216	431	307
0	448	384	221	431	359
0	448	448	226	431	413
0	448	512	232	432	467
0	448	576	239	432	522
0	448	640	247	433	578
0	448	704	256	433	633
0	448	768	266	434	689
0	448	832	275	434	744
0	448	896	285	435	800
0	448	960	296	435	857
0	448	1023	307	435	912
0	512	0	235	491	153
0	512	64	235	491	161
0	512	128	236	491	184
0	512	192	238	491	222
0	512	256	240	491	266
0	512	320	244	491	315
0	512	384	248	492	366
0	512	448	253	492	418
0	512	512	258	492	472
0	512	576	265	492	527
0	512	640	272	493	581
0	512	704	280	493	637
0	512	768	287	494	691
0	512	832	296	494	747
0	512	896	306	495	803
0	512	960	316	495	859
0	512	1023	326	496	914
0	576	0	265	553	172
0	576	64	265	553	179
0	576	128	266	553	200
0	576	192	267	553	234
0	576	256	270	553	277
0	576	320	272	553	323
0	576	384	276	553	373
0	576	448	280	553	425
0	576	512	285	554	477
0	576	576	290	554	531
0	576	640	297	554	586
0	576	704	304	555	639
0	576	768	312	555	695
0	576	832	320	555	750
0	576	896	329	556	806
0	576	960	337	556	862
0	576	1023	346	557	917
0	640	0	294	614	191
0	640	64	294	614	197
0	640	128	295	614	217
0	640	192	296	614	248
0	640	256	298	615	287
0	640	320	301	615	332
0	640	384	304	615	381
0	640	448	308	615	432
0	640	512	312	615	484
0	640	576	317	615	537
0	640	640	323	616	589
0	640	704	330	616	644
0	640	768	336	616	699
0	640	832	343	617	754
0	640	896	351	617	809
0	640	960	360	618	865
0	640	1023	369	618	919
0	704	0	324	676	210
0	704	64	324	676	216
0	704	128	325	676	233
0	704	192	326	676	262
0	704	256	328	676	299
0	704	320	330	676	342
0	704	384	332	676	389
0	704	448	335	677	438
0	704	512	339	677	489
0	704	576	344	677	542
0	704	640	349	677	595
0	704	704	355	677	649
0	704	768	362	678	703
0	704	832	369	678	758
0	704	896	376	679	813
0	704	960	384	679	868
0	704	1023	391	679	922
0	768	0	353	738	230
0	768	64	353	738	234
0	768	128	354	738	250
0	768	192	355	738	278
0	768	256	356	738	313
0	768	320	358	738	354
0	768	384	361	738	399
0	768	448	364	738	447
0	768	512	368	738	497
0	768	576	372	738	548
0	768	640	377	739	601
0	768	704	382	739	654
0	768	768	387	739	708
0	768	832	393	740	762
0	768	896	400	740	817
0	768	960	408	740	872
0	768	1023	415	741	926
0	832	0	383	798	248
0	832	64	383	798	253
0	832	128	383	798	268
0	832	192	384	798	292
0	832	256	385	798	326
0	832	320	387	798	365
